seed,method,variant,target_deg,baseline_mean_deg,guided_mean_deg,baseline_std_deg,guided_std_deg,requested_change_deg,achieved_change_deg,signed_error_deg,abs_error_deg,frame_hit_band,final_summary_in_band,loose_hit,positive_overshoot_deg,negative_undershoot_deg,overshoot_p90_deg,temporal_corr,phase_valid_fraction,active_frame_count
111,V2,v2-dps,5,-14.113021850585938,7.589631080627441,3.1251957416534424,2.066864490509033,19.113021850585938,21.70265293121338,2.5896310806274414,2.5896310806274414,0.3333333333333333,0.1,0.7666666666666667,1.774878740310669,0.0,5.493773174285891,0.4055180251598358,1.0,120
112,V2,v2-dps,5,-11.970611572265625,9.744612693786621,2.0772526264190674,2.5992984771728516,16.970611572265625,21.715224266052246,4.744612693786621,4.744612693786621,0.15,0.0,0.225,3.5874080657958984,0.0,7.305024719238282,-0.04688449203968048,1.0,120
113,V2,v2-dps,5,-7.056126594543457,6.909658432006836,1.5928349494934082,1.6569428443908691,12.056126594543457,13.965785026550293,1.909658432006836,1.909658432006836,0.48333333333333334,0.5666666666666667,0.85,1.2805066108703613,0.0,4.167774677276611,0.32938629388809204,1.0,120
114,V2,v2-dps,5,-10.811883926391602,8.833683013916016,1.3397035598754883,2.605470657348633,15.811883926391602,19.645566940307617,3.8336830139160156,3.8336830139160156,0.275,0.23333333333333334,0.49166666666666664,3.1523499488830566,0.0,6.94501953125,0.7872065901756287,1.0,120
115,V2,v2-dps,5,-10.946232795715332,7.950080394744873,1.3282588720321655,1.6154882907867432,15.946232795715332,18.896313190460205,2.950080394744873,2.950080394744873,0.35833333333333334,0.1,0.675,2.0016236305236816,0.0,5.030923461914063,0.4734182357788086,1.0,120
116,V2,v2-dps,5,-9.359694480895996,5.926974296569824,2.8631768226623535,1.4890600442886353,14.359694480895996,15.28666877746582,0.9269742965698242,0.9269742965698242,0.7666666666666667,0.26666666666666666,1.0,1.1916296482086182,0.0,3.368488883972168,0.6274701356887817,1.0,120
117,V2,v2-dps,5,-10.20244312286377,5.417807102203369,1.771041750907898,1.2040592432022095,15.20244312286377,15.620250225067139,0.41780710220336914,0.41780710220336914,0.9583333333333334,1.0,1.0,0.181781604886055,0.12906789779663086,1.8919451713562012,-0.013308827765285969,1.0,120
118,V2,v2-dps,5,-13.84349536895752,5.10031270980835,2.6419920921325684,0.8631970882415771,18.84349536895752,18.94380807876587,0.10031270980834961,0.10031270980834961,1.0,1.0,1.0,0.0,0.0,1.248236131668091,0.5504053235054016,1.0,120
119,V2,v2-dps,5,-11.633742332458496,6.875905990600586,1.5465468168258667,1.9173543453216553,16.633742332458496,18.509648323059082,1.875905990600586,1.875905990600586,0.45,0.7333333333333333,0.8833333333333333,1.387186050415039,0.0,4.260360431671144,0.6650549173355103,1.0,120
120,V2,v2-dps,5,-8.659157752990723,6.6597185134887695,3.170681953430176,1.7135777473449707,13.659157752990723,15.318876266479492,1.6597185134887695,1.6597185134887695,0.5416666666666666,0.43333333333333335,0.9083333333333333,1.0839791297912598,0.0,3.6375864028930667,0.08180586993694305,1.0,120
121,V2,v2-dps,5,-8.870657920837402,8.642897605895996,1.424754023551941,2.354461908340454,13.870657920837402,17.5135555267334,3.642897605895996,3.642897605895996,0.23333333333333334,0.1,0.4,2.826658248901367,0.14060790836811066,6.055713367462158,0.5996636748313904,1.0,120
122,V2,v2-dps,5,-11.856072425842285,6.7299275398254395,2.1932687759399414,1.4783066511154175,16.856072425842285,18.585999965667725,1.7299275398254395,1.7299275398254395,0.5,0.16666666666666666,1.0,1.0821382999420166,0.0,3.496562480926514,0.4554315209388733,1.0,120
123,V2,v2-dps,5,-9.137365341186523,8.572418212890625,1.892584204673767,2.425462007522583,14.137365341186523,17.70978355407715,3.572418212890625,3.572418212890625,0.2916666666666667,0.3333333333333333,0.45,2.9021222591400146,0.0,6.101288414001465,0.7181832194328308,1.0,120
124,V2,v2-dps,5,-8.621142387390137,5.5919270515441895,1.7316348552703857,1.653656005859375,13.621142387390137,14.213069438934326,0.5919270515441895,0.5919270515441895,0.7666666666666667,0.2,0.9833333333333333,1.27153480052948,0.0,3.531093406677246,-0.38217219710350037,1.0,120
125,V2,v2-dps,5,-10.259598731994629,8.544089317321777,1.7880284786224365,1.007171392440796,15.259598731994629,18.803688049316406,3.5440893173217773,3.5440893173217773,0.058333333333333334,0.06666666666666667,0.725,1.6594815254211426,0.0,4.928447818756105,-0.21488013863563538,1.0,120
126,V2,v2-dps,5,-11.038670539855957,6.489106178283691,2.0147438049316406,1.4871000051498413,16.038670539855957,17.52777671813965,1.4891061782836914,1.4891061782836914,0.6666666666666666,0.36666666666666664,0.9333333333333333,1.197522759437561,0.0,3.7072028160095214,0.6538171172142029,1.0,120
127,V2,v2-dps,5,-10.024572372436523,7.777507305145264,2.2907118797302246,1.3352351188659668,15.024572372436523,17.802079677581787,2.7775073051452637,2.7775073051452637,0.3333333333333333,0.5,0.7833333333333333,1.4761326313018799,0.0,4.806459140777588,0.5929821133613586,1.0,120
128,V2,v2-dps,5,-13.607131004333496,5.587159633636475,2.0981454849243164,1.3487884998321533,18.607131004333496,19.19429063796997,0.5871596336364746,0.5871596336364746,0.8583333333333333,0.9333333333333333,1.0,0.5146486759185791,0.0,2.1854099273681644,0.5826737880706787,1.0,120
129,V2,v2-dps,5,-8.804482460021973,6.743547439575195,1.5531058311462402,1.3571603298187256,13.804482460021973,15.548029899597168,1.7435474395751953,1.7435474395751953,0.5333333333333333,0.4,0.9583333333333334,0.8965247273445129,0.0,3.53845443725586,0.6217576265335083,1.0,120
100,V6,v6-closed-loop,5,-9.505419731140137,6.435141086578369,2.24038028717041,2.2367143630981445,14.505419731140137,15.940560817718506,1.4351410865783691,1.4351410865783691,0.49166666666666664,0.16666666666666666,0.8666666666666667,1.5385117530822754,0.799284815788269,4.21861572265625,0.03341086953878403,1.0,120
101,V6,v6-closed-loop,5,-11.307782173156738,6.587456226348877,2.1655046939849854,1.161061406135559,16.30778217315674,17.895238399505615,1.587456226348877,1.587456226348877,0.6166666666666667,0.5,1.0,0.7402178645133972,0.0,3.044628238677979,0.6959391236305237,1.0,120
102,V6,v6-closed-loop,5,-11.408576011657715,4.553701877593994,1.658204436302185,1.8500494956970215,16.408576011657715,15.962277889251709,-0.44629812240600586,0.44629812240600586,0.7083333333333334,0.5666666666666667,0.9416666666666667,0.35747671127319336,1.4537708759307861,1.895799160003664,0.6770543456077576,1.0,120
103,V6,v6-closed-loop,5,-12.248895645141602,6.117316722869873,2.2084450721740723,1.9227519035339355,17.2488956451416,18.366212368011475,1.117316722869873,1.117316722869873,0.5,0.23333333333333334,0.9916666666666667,0.7698996663093567,1.1238768100738525,3.120974349975586,0.5010508894920349,1.0,120
104,V6,v6-closed-loop,5,-8.235355377197266,5.581456661224365,1.89424467086792,1.7326160669326782,13.235355377197266,13.81681203842163,0.5814566612243652,0.5814566612243652,0.6,0.2,1.0,0.5395853519439697,0.5583328604698181,2.5754642963409426,-0.006596834398806095,1.0,120
105,V6,v6-closed-loop,5,-8.172342300415039,8.042215347290039,1.455039381980896,0.887017548084259,13.172342300415039,16.214557647705078,3.042215347290039,3.042215347290039,0.16666666666666666,0.0,0.7916666666666666,1.3191964626312256,0.0,4.173503303527832,0.3957001864910126,1.0,120
106,V6,v6-closed-loop,5,-11.713930130004883,5.121378421783447,1.7832200527191162,1.1228886842727661,16.713930130004883,16.83530855178833,0.12137842178344727,0.12137842178344727,0.95,0.8,1.0,0.056717634201049805,0.0,1.4567327499389664,0.1250905692577362,1.0,120
107,V6,v6-closed-loop,5,-11.36319351196289,7.116952419281006,2.241334915161133,1.345942735671997,16.36319351196289,18.480145931243896,2.116952419281006,2.116952419281006,0.5083333333333333,0.0,0.875,1.2170270681381226,0.0,4.123878860473633,0.5003538131713867,1.0,120
108,V6,v6-closed-loop,5,-11.354537010192871,7.019858360290527,1.5509310960769653,1.3045799732208252,16.35453701019287,18.3743953704834,2.0198583602905273,2.0198583602905273,0.38333333333333336,0.16666666666666666,1.0,0.9033403992652893,0.0,3.2865583419799806,0.6030434966087341,1.0,120
109,V6,v6-closed-loop,5,-10.363000869750977,6.591013431549072,1.4667298793792725,1.2829320430755615,15.363000869750977,16.95401430130005,1.5910134315490723,1.5910134315490723,0.6583333333333333,0.3333333333333333,0.95,1.026085615158081,0.0,3.4799433708190928,0.646933376789093,1.0,120
110,V6,v6-closed-loop,5,-11.463656425476074,4.860801696777344,2.7594552040100098,1.5320672988891602,16.463656425476074,16.324458122253418,-0.13919830322265625,0.13919830322265625,0.8,0.7333333333333333,0.9916666666666667,0.07322603464126587,0.8693805932998657,1.778067016601563,0.13668473064899445,1.0,120
111,V6,v6-closed-loop,5,-14.103267669677734,5.290730953216553,3.1324706077575684,1.9475502967834473,19.103267669677734,19.393998622894287,0.29073095321655273,0.29073095321655273,0.6833333333333333,0.36666666666666664,0.9583333333333334,1.0029102563858032,1.353247880935669,3.034410762786865,0.4346693456172943,1.0,120
112,V6,v6-closed-loop,5,-11.965452194213867,6.020639896392822,2.0751755237579346,2.9937050342559814,16.965452194213867,17.98609209060669,1.0206398963928223,1.0206398963928223,0.44166666666666665,0.16666666666666666,0.8083333333333333,1.4042918682098389,2.9908556938171387,3.590692615509035,-0.026902927085757256,1.0,120
113,V6,v6-closed-loop,5,-7.055246353149414,5.923065662384033,1.5861539840698242,1.2026660442352295,12.055246353149414,12.978312015533447,0.9230656623840332,0.9230656623840332,0.7833333333333333,0.6666666666666666,1.0,0.6197158098220825,0.0,2.6836862087249758,0.2826097011566162,1.0,120
114,V6,v6-closed-loop,5,-10.794717788696289,6.449613571166992,1.341353416442871,2.0609054565429688,15.794717788696289,17.24433135986328,1.4496135711669922,1.4496135711669922,0.5,0.36666666666666664,0.9,1.3363418579101562,0.8144984841346741,3.9837990760803232,0.6548667550086975,1.0,120
115,V6,v6-closed-loop,5,-10.951166152954102,7.849297046661377,1.3246445655822754,1.0921672582626343,15.951166152954102,18.80046319961548,2.849297046661377,2.849297046661377,0.2833333333333333,0.06666666666666667,0.775,1.3975720405578613,0.0,4.288952159881592,0.30190911889076233,1.0,120
116,V6,v6-closed-loop,5,-9.36051082611084,5.669559955596924,2.862534761428833,1.4114900827407837,14.36051082611084,15.030070781707764,0.6695599555969238,0.6695599555969238,0.7416666666666667,0.3333333333333333,1.0,0.6647211909294128,0.3207671642303467,2.711900568008423,0.6560384631156921,1.0,120
117,V6,v6-closed-loop,5,-10.201321601867676,6.019535541534424,1.7717794179916382,1.1261142492294312,15.201321601867676,16.2208571434021,1.0195355415344238,1.0195355415344238,0.7916666666666666,0.4,1.0,0.4336576759815216,0.0,2.452097940444946,0.013741902075707912,1.0,120
118,V6,v6-closed-loop,5,-13.8491849899292,4.373969554901123,2.6393327713012695,1.3207058906555176,18.8491849899292,18.223154544830322,-0.626030445098877,0.626030445098877,0.8416666666666667,1.0,1.0,0.0,0.9640593528747559,0.8487184047698976,0.45983827114105225,1.0,120
119,V6,v6-closed-loop,5,-11.637164115905762,4.965049743652344,1.5478848218917847,1.5740199089050293,16.63716411590576,16.602213859558105,-0.03495025634765625,0.03495025634765625,0.7583333333333333,0.6333333333333333,1.0,0.6384767293930054,0.5940881371498108,1.661935997009278,0.5505907535552979,1.0,120
120,V6,v6-closed-loop,5,-8.650880813598633,4.91235876083374,3.1689977645874023,2.0582175254821777,13.650880813598633,13.563239574432373,-0.08764123916625977,0.08764123916625977,0.6833333333333333,0.7333333333333333,0.9416666666666667,0.7455727458000183,1.4862812757492065,2.24542818069458,0.34440693259239197,1.0,120
121,V6,v6-closed-loop,5,-8.873979568481445,6.190121650695801,1.4239459037780762,2.16987681388855,13.873979568481445,15.064101219177246,1.1901216506958008,1.1901216506958008,0.45,0.23333333333333334,0.95,0.9599165916442871,1.6141682863235474,3.475607776641846,0.5510706305503845,1.0,120
122,V6,v6-closed-loop,5,-11.831335067749023,6.962969779968262,2.18688702583313,1.1864241361618042,16.831335067749023,18.794304847717285,1.9629697799682617,1.9629697799682617,0.5166666666666667,0.13333333333333333,1.0,1.0298832654953003,0.0,3.6589628219604498,0.3445952832698822,1.0,120
123,V6,v6-closed-loop,5,-9.139848709106445,5.774494647979736,1.894778847694397,2.0045289993286133,14.139848709106445,14.914343357086182,0.7744946479797363,0.7744946479797363,0.5583333333333333,0.4,1.0,0.7684269547462463,1.2064058780670166,3.0126811981201174,0.6982210278511047,1.0,120
124,V6,v6-closed-loop,5,-8.612300872802734,5.231973171234131,1.7284915447235107,1.7953121662139893,13.612300872802734,13.844274044036865,0.23197317123413086,0.23197317123413086,0.7083333333333334,0.23333333333333334,1.0,1.0533535480499268,0.5372316837310791,3.154565620422364,-0.3312629759311676,1.0,120
125,V6,v6-closed-loop,5,-10.290757179260254,8.5017728805542,1.7871447801589966,0.9215267300605774,15.290757179260254,18.792530059814453,3.501772880554199,3.501772880554199,0.058333333333333334,0.06666666666666667,0.7333333333333333,1.606934905052185,0.0,4.8055544853210455,-0.20025822520256042,1.0,120
126,V6,v6-closed-loop,5,-11.025789260864258,5.293696403503418,2.0130257606506348,1.7524679899215698,16.025789260864258,16.319485664367676,0.29369640350341797,0.29369640350341797,0.6833333333333333,0.5666666666666667,1.0,0.4685429632663727,0.9747109413146973,2.5059092044830322,0.7665438055992126,1.0,120
127,V6,v6-closed-loop,5,-10.020983695983887,8.202150344848633,2.2906980514526367,0.9272205829620361,15.020983695983887,18.22313404083252,3.202150344848633,3.202150344848633,0.058333333333333334,0.13333333333333333,0.7916666666666666,1.299783706665039,0.0,4.587288570404053,0.46672022342681885,1.0,120
128,V6,v6-closed-loop,5,-13.602465629577637,4.873551368713379,2.100576400756836,1.238527774810791,18.602465629577637,18.476016998291016,-0.1264486312866211,0.1264486312866211,0.8916666666666667,1.0,1.0,0.3163570165634155,0.45131915807724,1.344771432876587,0.5100229978561401,1.0,120
129,V6,v6-closed-loop,5,-8.77560043334961,7.065853595733643,1.5592639446258545,1.3076533079147339,13.77560043334961,15.841454029083252,2.0658535957336426,2.0658535957336426,0.38333333333333336,0.36666666666666664,0.9,0.9044138193130493,0.0,3.929467391967774,0.582686185836792,1.0,120
100,V7,v7-auto-dps,10,-9.506242752075195,10.597453117370605,2.240607261657715,0.996785581111908,19.506242752075195,20.1036958694458,0.5974531173706055,0.5974531173706055,0.9333333333333333,0.9333333333333333,1.0,0.5215001106262207,0.0,1.5981518745422363,-0.056902654469013214,1.0,120
101,V7,v7-auto-dps,10,-11.312453269958496,11.953783988952637,2.162311553955078,2.493825674057007,21.312453269958496,23.266237258911133,1.9537839889526367,1.9537839889526367,0.24166666666666667,0.16666666666666666,0.75,1.4911785125732422,1.358115553855896,4.759084987640381,0.7943499088287354,1.0,120
102,V7,v7-auto-dps,10,-11.41015625,8.596978187561035,1.65807044506073,2.283176898956299,21.41015625,20.007134437561035,-1.4030218124389648,1.4030218124389648,0.6166666666666667,0.7,0.875,0.17170333862304688,1.9839237928390503,1.1544735908508308,0.8521372079849243,1.0,120
103,V7,v7-auto-dps,10,-12.249197959899902,13.56482219696045,2.2085468769073486,2.778503179550171,22.249197959899902,25.81402015686035,3.564822196960449,3.564822196960449,0.30833333333333335,0.5333333333333333,0.49166666666666664,3.1407337188720703,0.0,6.995915412902833,0.8877772688865662,1.0,120
104,V7,v7-auto-dps,10,-8.235559463500977,11.903979301452637,1.8940341472625732,0.7300881743431091,18.235559463500977,20.139538764953613,1.9039793014526367,1.9039793014526367,0.5,0.6,1.0,0.4778502583503723,0.0,2.811821842193604,0.6177163124084473,1.0,120
105,V7,v7-auto-dps,10,-8.142630577087402,6.825047492980957,1.4527109861373901,1.623579978942871,18.142630577087402,14.96767807006836,-3.174952507019043,3.174952507019043,0.16666666666666666,0.16666666666666666,0.65,0.0,1.7093799114227295,0.0,-0.08189725875854492,1.0,120
106,V7,v7-auto-dps,10,-11.7135009765625,8.039055824279785,1.7842328548431396,0.8152079582214355,21.7135009765625,19.752556800842285,-1.9609441757202148,1.9609441757202148,0.5666666666666667,0.5666666666666667,0.9666666666666667,0.0,0.6478110551834106,0.0,0.47391194105148315,1.0,120
107,V7,v7-auto-dps,10,-11.363043785095215,11.360546112060547,2.247586488723755,1.4431179761886597,21.363043785095215,22.72358989715576,1.3605461120605469,1.3605461120605469,0.475,0.4,1.0,0.48605790734291077,0.06421339511871338,2.745504379272461,0.6295966506004333,1.0,120
108,V7,v7-auto-dps,10,-11.359700202941895,12.769351959228516,1.5517985820770264,1.3624863624572754,21.359700202941895,24.12905216217041,2.7693519592285156,2.7693519592285156,0.23333333333333334,0.1,0.8166666666666667,1.3441542387008667,0.0,4.156751251220703,0.7902585864067078,1.0,120
109,V7,v7-auto-dps,10,-10.358162879943848,10.528745651245117,1.4671610593795776,1.5314579010009766,20.358162879943848,20.886908531188965,0.5287456512451172,0.5287456512451172,0.7583333333333333,0.6666666666666666,1.0,0.5369316935539246,0.4867744445800781,2.30294828414917,0.5626347661018372,1.0,120
110,V7,v7-auto-dps,10,-11.468416213989258,11.77237606048584,2.758598566055298,0.9799046516418457,21.468416213989258,23.240792274475098,1.7723760604858398,1.7723760604858398,0.5,0.5666666666666667,1.0,0.5809715986251831,0.0,3.043266868591309,0.6094685792922974,1.0,120
111,V7,v7-auto-dps,10,-14.089178085327148,10.83281421661377,3.1077377796173096,0.7934386730194092,24.08917808532715,24.921992301940918,0.8328142166137695,0.8328142166137695,0.95,1.0,1.0,0.06762361526489258,0.0,1.7941429138183598,0.44093576073646545,1.0,120
112,V7,v7-auto-dps,10,-11.96574592590332,11.583908081054688,2.075664520263672,0.6790939569473267,21.96574592590332,23.549654006958008,1.5839080810546875,1.5839080810546875,0.65,0.5666666666666667,1.0,0.2616594731807709,0.0,2.318891429901124,0.0833335891366005,1.0,120
113,V7,v7-auto-dps,10,-7.054051876068115,8.601454734802246,1.5902734994888306,0.7508462071418762,17.054051876068115,15.655506610870361,-1.398545265197754,1.398545265197754,0.825,0.9,1.0,0.0,0.565565288066864,0.0,0.4529512822628021,1.0,120
114,V7,v7-auto-dps,10,-10.801552772521973,11.353707313537598,1.338956594467163,1.8280413150787354,20.801552772521973,22.15526008605957,1.3537073135375977,1.3537073135375977,0.475,0.6333333333333333,0.9916666666666667,0.9238162636756897,0.41093769669532776,3.3788136482238778,0.7903763651847839,1.0,120
115,V7,v7-auto-dps,10,-10.950724601745605,8.305570602416992,1.3264776468276978,1.3630881309509277,20.950724601745605,19.256295204162598,-1.6944293975830078,1.6944293975830078,0.6833333333333333,0.7333333333333333,0.9,0.0,1.3515552282333374,0.0,0.791318953037262,1.0,120
116,V7,v7-auto-dps,10,-9.363394737243652,10.336324691772461,2.8608946800231934,2.246683120727539,19.363394737243652,19.699719429016113,0.33632469177246094,0.33632469177246094,0.5916666666666667,0.36666666666666664,0.9166666666666666,0.5716970562934875,1.6161335706710815,2.6384298324584963,0.5405341982841492,1.0,120
117,V7,v7-auto-dps,10,-10.20199203491211,11.01846694946289,1.7717113494873047,1.647074818611145,20.20199203491211,21.220458984375,1.0184669494628906,1.0184669494628906,0.6333333333333333,0.8,1.0,0.8028313517570496,0.6163272857666016,3.0774098396301275,0.663275420665741,1.0,120
118,V7,v7-auto-dps,10,-13.85112476348877,10.842000007629395,2.6413772106170654,1.6557718515396118,23.85112476348877,24.693124771118164,0.8420000076293945,0.8420000076293945,0.6916666666666667,0.9,1.0,0.8217377662658691,0.9714670181274414,2.8357624053955077,0.7668295502662659,1.0,120
119,V7,v7-auto-dps,10,-11.63308048248291,9.02728271484375,1.5476353168487549,2.917694568634033,21.63308048248291,20.66036319732666,-0.97271728515625,0.97271728515625,0.4083333333333333,0.23333333333333334,0.7583333333333333,0.6980838775634766,2.252803325653076,2.7136831283569336,0.41389718651771545,1.0,120
120,V7,v7-auto-dps,10,-8.647055625915527,12.539308547973633,3.173901319503784,1.8060098886489868,18.647055625915527,21.18636417388916,2.539308547973633,2.539308547973633,0.35833333333333334,0.36666666666666664,0.8083333333333333,1.6103042364120483,0.0,4.969277286529542,0.6230936646461487,1.0,120
121,V7,v7-auto-dps,10,-8.88148307800293,12.1690673828125,1.4244139194488525,1.7960565090179443,18.88148307800293,21.05055046081543,2.1690673828125,2.1690673828125,0.35833333333333334,0.06666666666666667,0.8666666666666667,1.3420605659484863,0.10581096261739731,4.266856384277345,0.32230865955352783,1.0,120
122,V7,v7-auto-dps,10,-11.859822273254395,7.731740474700928,2.1955931186676025,1.1227394342422485,21.859822273254395,19.591562747955322,-2.2682595252990723,2.2682595252990723,0.43333333333333335,0.8666666666666667,0.9166666666666666,0.0,1.0560083389282227,0.0,0.34306877851486206,1.0,120
123,V7,v7-auto-dps,10,-9.115422248840332,10.101531028747559,1.8770778179168701,1.4957554340362549,19.115422248840332,19.21695327758789,0.1015310287475586,0.1015310287475586,0.825,0.8,1.0,0.519805908203125,0.8144855499267578,1.7916189193725596,0.5319890379905701,1.0,120
124,V7,v7-auto-dps,10,-8.620367050170898,10.531045913696289,1.7310389280319214,3.667947769165039,18.6203670501709,19.151412963867188,0.5310459136962891,0.5310459136962891,0.2,0.26666666666666666,0.8,1.4132630825042725,2.448192596435547,3.9571625709533693,0.41575878858566284,1.0,120
125,V7,v7-auto-dps,10,-10.259708404541016,11.416659355163574,1.787699580192566,1.9845693111419678,20.259708404541016,21.67636775970459,1.4166593551635742,1.4166593551635742,0.5333333333333333,0.23333333333333334,0.875,1.3161485195159912,0.8104797005653381,4.239350509643555,0.08874142915010452,1.0,120
126,V7,v7-auto-dps,10,-11.025931358337402,12.628107070922852,2.013392925262451,1.9439637660980225,21.025931358337402,23.654038429260254,2.6281070709228516,2.6281070709228516,0.31666666666666665,0.0,0.65,1.7235010862350464,0.0,4.770169830322265,0.49501776695251465,1.0,120
127,V7,v7-auto-dps,10,-10.03268051147461,10.718902587890625,2.2913336753845215,2.694206953048706,20.03268051147461,20.751583099365234,0.718902587890625,0.718902587890625,0.4166666666666667,0.43333333333333335,0.8416666666666667,1.3323018550872803,1.4164741039276123,3.9651254653930668,0.780724048614502,1.0,120
128,V7,v7-auto-dps,10,-13.599191665649414,9.375486373901367,2.0986719131469727,2.2197632789611816,23.599191665649414,22.97467803955078,-0.6245136260986328,0.6245136260986328,0.6083333333333333,1.0,0.8916666666666667,1.4299236536026,1.3766502141952515,2.157594871520997,-0.03210826963186264,1.0,120
129,V7,v7-auto-dps,10,-8.781805038452148,10.309050559997559,1.5572155714035034,1.058359980583191,18.78180503845215,19.090855598449707,0.3090505599975586,0.3090505599975586,0.9166666666666666,1.0,1.0,0.07495737075805664,0.23378974199295044,1.3900154113769532,0.7526296973228455,1.0,120
100,V2,v2-dps,10,-9.512015342712402,12.194210052490234,2.2398293018341064,2.121695041656494,19.512015342712402,21.706225395202637,2.1942100524902344,2.1942100524902344,0.5166666666666667,0.06666666666666667,0.7833333333333333,2.065366744995117,0.0,5.163497352600098,-0.10656484216451645,1.0,120
101,V2,v2-dps,10,-11.31025218963623,10.8062105178833,2.155484914779663,0.9458802342414856,21.31025218963623,22.11646270751953,0.8062105178833008,0.8062105178833008,0.9166666666666666,1.0,1.0,0.4526329040527344,0.0,1.9334317207336427,0.6907630562782288,1.0,120
102,V2,v2-dps,10,-11.411483764648438,10.203141212463379,1.658106803894043,1.1540645360946655,21.411483764648438,21.614624977111816,0.2031412124633789,0.2031412124633789,0.8916666666666667,0.6333333333333333,1.0,0.31145578622817993,0.0,2.0385410308837897,0.2829533517360687,1.0,120
103,V2,v2-dps,10,-12.250411033630371,12.97341251373291,2.2070226669311523,2.0379607677459717,22.25041103363037,25.22382354736328,2.97341251373291,2.97341251373291,0.325,0.16666666666666666,0.6333333333333333,2.21186900138855,0.0,5.197543525695801,0.657241702079773,1.0,120
104,V2,v2-dps,10,-8.210979461669922,11.475841522216797,1.8936647176742554,1.821966290473938,18.210979461669922,19.68682098388672,1.4758415222167969,1.4758415222167969,0.525,0.13333333333333333,0.95,1.0680903196334839,0.049836158752441406,3.149322032928467,0.10482456535100937,1.0,120
105,V2,v2-dps,10,-8.173469543457031,12.016849517822266,1.4532818794250488,0.8542892336845398,18.17346954345703,20.190319061279297,2.0168495178222656,2.0168495178222656,0.45,0.2,1.0,0.6895354986190796,0.0,2.9293148040771486,0.349423348903656,1.0,120
106,V2,v2-dps,10,-11.716978073120117,10.09673023223877,1.7829811573028564,0.9197574257850647,21.716978073120117,21.813708305358887,0.09673023223876953,0.09673023223876953,1.0,1.0,1.0,0.0,0.0,1.1699233055114746,0.34681564569473267,1.0,120
107,V2,v2-dps,10,-11.365279197692871,11.778192520141602,2.242701292037964,1.253611445426941,21.36527919769287,23.143471717834473,1.7781925201416016,1.7781925201416016,0.55,0.0,1.0,0.9116145372390747,0.0,3.4224424362182617,0.47607889771461487,1.0,120
108,V2,v2-dps,10,-11.360487937927246,11.968277931213379,1.5545895099639893,1.2130998373031616,21.360487937927246,23.328765869140625,1.968277931213379,1.968277931213379,0.38333333333333336,0.3,0.9666666666666667,0.7611789107322693,0.0,3.3953863143920904,0.6085816621780396,1.0,120
109,V2,v2-dps,10,-10.359627723693848,11.558310508728027,1.468353271484375,1.268686056137085,20.359627723693848,21.917938232421875,1.5583105087280273,1.5583105087280273,0.6083333333333333,0.3,0.95,0.8867405652999878,0.0,3.3793007850646983,0.6328820586204529,1.0,120
110,V2,v2-dps,10,-11.457242012023926,10.649094581604004,2.7568366527557373,1.1807843446731567,21.457242012023926,22.10633659362793,0.6490945816040039,0.6490945816040039,0.8333333333333334,0.5,1.0,0.46201688051223755,0.0,2.4212586402893073,0.11838562786579132,1.0,120
111,V2,v2-dps,10,-14.134932518005371,12.205323219299316,3.141000986099243,1.6090854406356812,24.13493251800537,26.340255737304688,2.2053232192993164,2.2053232192993164,0.4166666666666667,0.1,0.85,1.2881650924682617,0.0,4.316397953033447,0.3722093105316162,1.0,120
112,V2,v2-dps,10,-11.96996021270752,13.286563873291016,2.0744552612304688,2.35870361328125,21.96996021270752,25.256524085998535,3.2865638732910156,3.2865638732910156,0.19166666666666668,0.03333333333333333,0.7416666666666667,2.086077928543091,0.0,5.588565158843995,-0.0015762931434437633,1.0,120
113,V2,v2-dps,10,-7.055677890777588,11.470694541931152,1.5875900983810425,1.5853559970855713,17.055677890777588,18.52637243270874,1.4706945419311523,1.4706945419311523,0.6666666666666666,0.6333333333333333,0.9166666666666666,1.3664095401763916,0.0,3.8753610610961915,0.3061414659023285,1.0,120
114,V2,v2-dps,10,-10.809679985046387,12.767226219177246,1.3388957977294922,2.0465900897979736,20.809679985046387,23.576906204223633,2.767226219177246,2.767226219177246,0.325,0.26666666666666666,0.6666666666666666,1.9681754112243652,0.0,5.180815505981446,0.730172336101532,1.0,120
115,V2,v2-dps,10,-10.94336223602295,11.86130142211914,1.3241989612579346,1.1642286777496338,20.94336223602295,22.80466365814209,1.8613014221191406,1.8613014221191406,0.48333333333333334,0.2,0.975,0.8340979814529419,0.0,3.1439702033996593,0.5272466540336609,1.0,120
116,V2,v2-dps,10,-9.36380386352539,10.244244575500488,2.8686373233795166,1.0040541887283325,19.36380386352539,19.60804843902588,0.24424457550048828,0.24424457550048828,0.95,1.0,1.0,0.7229992747306824,0.0,1.3819063186645508,0.4858713448047638,1.0,120
117,V2,v2-dps,10,-10.208040237426758,10.221765518188477,1.7717360258102417,0.919302225112915,20.208040237426758,20.429805755615234,0.22176551818847656,0.22176551818847656,0.9583333333333334,1.0,1.0,0.3441177308559418,0.0,0.9667962074279787,-0.01890719309449196,1.0,120
118,V2,v2-dps,10,-13.843770027160645,9.813730239868164,2.6426780223846436,0.5855159759521484,23.843770027160645,23.65750026702881,-0.18626976013183594,0.18626976013183594,1.0,1.0,1.0,0.0,0.0,0.599225425720216,0.5239759087562561,1.0,120
